Time[s], Channel 6, Channel 7
1.118832000000000, 1, 1
1.118842000000000, 0, 0
1.118848000000000, 0, 1
1.118854000000000, 0, 0
1.118860000000000, 0, 1
1.118868000000000, 1, 0
1.118874000000000, 1, 1
1.118880000000000, 1, 0
1.118882000000000, 0, 0
1.118886000000000, 0, 1
1.118892000000000, 0, 0
1.118900000000000, 0, 1
1.118908000000000, 0, 0
1.118914000000000, 0, 1
1.118920000000000, 1, 0
1.118928000000000, 1, 1
1.118934000000000, 1, 0
1.118940000000000, 1, 1
1.118946000000000, 1, 0
1.118948000000000, 0, 0
1.118952000000000, 0, 1
1.118962000000000, 1, 0
1.118968000000000, 1, 1
1.118974000000000, 0, 0
1.118980000000000, 0, 1
1.118988000000000, 1, 0
1.118994000000000, 1, 1
1.119000000000000, 1, 0
1.119002000000000, 0, 0
1.119006000000000, 0, 1
1.119012000000000, 0, 0
1.119020000000000, 0, 1
1.119028000000000, 0, 0
1.119034000000000, 0, 1
1.119040000000000, 1, 0
1.119048000000000, 1, 1
1.119054000000000, 1, 0
1.119060000000000, 1, 1
1.119066000000000, 1, 0
1.119068000000000, 0, 0
1.119072000000000, 0, 1
1.119082000000000, 0, 0
1.119088000000000, 0, 1
1.119094000000000, 0, 0
1.119100000000000, 0, 1
1.119108000000000, 0, 0
1.119114000000000, 0, 1
1.119120000000000, 1, 0
1.119122000000000, 0, 0
1.119126000000000, 0, 1
1.119132000000000, 0, 0
1.119140000000000, 0, 1
1.119148000000000, 0, 0
1.119154000000000, 0, 1
1.119160000000000, 1, 0
1.119168000000000, 1, 1
1.119174000000000, 1, 0
1.119180000000000, 1, 1
1.119186000000000, 1, 0
1.119188000000000, 0, 0
1.119192000000000, 0, 1
1.119202000000000, 1, 0
1.119208000000000, 1, 1
1.119214000000000, 1, 0
1.119220000000000, 1, 1
1.119228000000000, 0, 0
1.119234000000000, 0, 1
1.119240000000000, 1, 0
1.119242000000000, 0, 0
1.119246000000000, 0, 1
1.119252000000000, 0, 0
1.119260000000000, 0, 1
1.119268000000000, 0, 0
1.119274000000000, 0, 1
1.119280000000000, 1, 0
1.119288000000000, 1, 1
1.119294000000000, 1, 0
1.119300000000000, 1, 1
1.119306000000000, 1, 0
1.119308000000000, 0, 0
1.119312000000000, 0, 1
1.119322000000000, 0, 0
1.119328000000000, 0, 1
1.119334000000000, 1, 0
1.119340000000000, 1, 1
1.119348000000000, 1, 0
1.119354000000000, 1, 1
1.119360000000000, 1, 0
1.119362000000000, 0, 0
1.119366000000000, 0, 1
1.119372000000000, 0, 0
1.119382000000000, 0, 1
1.119388000000000, 0, 0
1.119394000000000, 0, 1
1.119400000000000, 1, 0
1.119408000000000, 1, 1
1.119414000000000, 1, 0
1.119420000000000, 1, 1
1.119426000000000, 1, 0
1.119428000000000, 0, 0
1.119432000000000, 0, 1
1.119442000000000, 0, 0
1.119448000000000, 0, 1
1.119454000000000, 0, 0
1.119460000000000, 0, 1
1.119468000000000, 1, 0
1.119474000000000, 1, 1
1.119480000000000, 1, 0
1.119482000000000, 0, 0
1.119486000000000, 0, 1
1.119492000000000, 0, 0
1.119502000000000, 0, 1
1.119508000000000, 0, 0
1.119514000000000, 0, 1
1.119520000000000, 0, 0
1.119528000000000, 0, 1
1.119534000000000, 0, 0
1.119540000000000, 0, 1
1.119546000000000, 0, 0
1.119552000000000, 0, 1
1.119562000000000, 0, 0
1.119568000000000, 0, 1
1.119574000000000, 0, 0
1.119580000000000, 0, 1
1.119588000000000, 0, 0
1.119594000000000, 0, 1
1.119600000000000, 1, 0
1.119602000000000, 0, 0
1.119606000000000, 0, 1
1.119612000000000, 0, 0
1.119622000000000, 0, 1
1.119628000000000, 0, 0
1.119634000000000, 0, 1
1.119640000000000, 0, 0
1.119648000000000, 0, 1
1.119654000000000, 0, 0
1.119660000000000, 0, 1
1.119666000000000, 0, 0
1.119672000000000, 0, 1
1.119682000000000, 0, 0
1.119688000000000, 0, 1
1.119694000000000, 0, 0
1.119700000000000, 0, 1
1.119708000000000, 0, 0
1.119714000000000, 0, 1
1.119720000000000, 1, 0
1.119722000000000, 0, 0
1.119726000000000, 0, 1
1.119732000000000, 0, 0
1.119742000000000, 0, 1
1.119748000000000, 0, 0
1.119754000000000, 0, 1
1.119760000000000, 0, 0
1.119768000000000, 0, 1
1.119774000000000, 0, 0
1.119780000000000, 0, 1
1.119786000000000, 0, 0
1.119792000000000, 0, 1
1.119802000000000, 0, 0
1.119808000000000, 0, 1
1.119814000000000, 0, 0
1.119820000000000, 0, 1
1.119828000000000, 0, 0
1.119834000000000, 0, 1
1.119840000000000, 1, 0
1.119842000000000, 0, 0
1.119846000000000, 0, 1
1.119852000000000, 0, 0
1.119858000000000, 1, 0
1.119862000000000, 1, 1
1.119868000000000, 1, 0
1.119874000000000, 1, 1
1.119880000000000, 1, 0
1.119888000000000, 1, 1
1.119894000000000, 1, 0
1.119900000000000, 1, 1
1.119906000000000, 1, 0
1.119914000000000, 1, 1
1.119922000000000, 1, 0
1.119928000000000, 1, 1
1.119934000000000, 1, 0
1.119936000000000, 0, 0
1.119940000000000, 0, 1
1.119948000000000, 1, 0
1.119954000000000, 1, 1
1.119960000000000, 1, 0
1.119962000000000, 0, 0
1.119966000000000, 0, 1
1.119974000000000, 0, 0
1.119982000000000, 0, 1
1.119988000000000, 0, 0
1.119994000000000, 0, 1
1.120000000000000, 0, 0
1.120008000000000, 0, 1
1.120014000000000, 0, 0
1.120020000000000, 0, 1
1.120026000000000, 0, 0
1.120034000000000, 0, 1
1.120042000000000, 0, 0
1.120048000000000, 0, 1
1.120054000000000, 0, 0
1.120060000000000, 0, 1
1.120068000000000, 0, 0
1.120074000000000, 0, 1
1.120080000000000, 1, 0
1.120082000000000, 0, 0
1.120086000000000, 0, 1
1.120094000000000, 0, 0
1.120102000000000, 0, 1
1.120108000000000, 0, 0
1.120114000000000, 0, 1
1.120120000000000, 1, 0
1.120128000000000, 1, 1
1.120134000000000, 1, 0
1.120140000000000, 1, 1
1.120146000000000, 1, 0
1.120148000000000, 0, 0
1.120154000000000, 0, 1
1.120162000000000, 0, 0
1.120168000000000, 0, 1
1.120174000000000, 1, 0
1.120180000000000, 1, 1
1.120188000000000, 0, 0
1.120194000000000, 0, 1
1.120200000000000, 1, 0
1.120204000000000, 0, 0
1.120206000000000, 0, 1
1.120214000000000, 0, 0
1.120222000000000, 0, 1
1.120228000000000, 1, 0
1.120234000000000, 1, 1
1.120240000000000, 0, 0
1.120248000000000, 0, 1
1.120254000000000, 0, 0
1.120260000000000, 0, 1
1.120266000000000, 0, 0
1.120268000000000, 1, 0
1.120274000000000, 1, 1
1.120282000000000, 0, 0
1.120288000000000, 0, 1
1.120294000000000, 1, 0
1.120300000000000, 1, 1
1.120308000000000, 1, 0
1.120314000000000, 1, 1
1.120320000000000, 1, 0
1.120324000000000, 0, 0
1.120326000000000, 0, 1
1.120334000000000, 0, 0
1.120342000000000, 0, 1
1.120348000000000, 0, 0
1.120354000000000, 0, 1
1.120360000000000, 0, 0
1.120368000000000, 0, 1
1.120374000000000, 1, 0
1.120380000000000, 1, 1
1.120386000000000, 1, 0
1.120394000000000, 1, 1
1.120402000000000, 1, 0
1.120408000000000, 1, 1
1.120414000000000, 1, 0
1.120420000000000, 1, 1
1.120428000000000, 0, 0
1.120434000000000, 0, 1
1.120440000000000, 1, 0
1.120444000000000, 0, 0
1.120446000000000, 0, 1
1.120454000000000, 0, 0
1.120462000000000, 0, 1
1.120468000000000, 1, 0
1.120474000000000, 1, 1
1.120480000000000, 1, 0
1.120482000000000, 0, 0
1.120488000000000, 0, 1
1.120494000000000, 1, 0
1.120500000000000, 1, 1
1.120506000000000, 1, 0
1.120508000000000, 0, 0
1.120514000000000, 0, 1
1.120522000000000, 0, 0
1.120528000000000, 0, 1
1.120534000000000, 0, 0
1.120536000000000, 1, 0
1.120540000000000, 1, 1
1.120548000000000, 0, 0
1.120554000000000, 0, 1
1.120560000000000, 1, 0
1.120564000000000, 0, 0
1.120566000000000, 0, 1
1.120574000000000, 0, 0
1.120582000000000, 0, 1
1.120588000000000, 0, 0
1.120594000000000, 0, 1
1.120600000000000, 0, 0
1.120608000000000, 0, 1
1.120614000000000, 0, 0
1.120620000000000, 0, 1
1.120626000000000, 0, 0
1.120628000000000, 1, 0
1.120634000000000, 1, 1
1.120642000000000, 1, 0
1.120648000000000, 1, 1
1.120654000000000, 1, 0
1.120660000000000, 1, 1
1.120668000000000, 1, 0
1.120674000000000, 1, 1
1.120680000000000, 1, 0
1.120684000000000, 0, 0
1.120686000000000, 0, 1
1.120694000000000, 0, 0
1.120702000000000, 0, 1
1.120708000000000, 0, 0
1.120714000000000, 0, 1
1.120720000000000, 0, 0
1.120728000000000, 0, 1
1.120734000000000, 0, 0
1.120740000000000, 0, 1
1.120746000000000, 0, 0
1.120754000000000, 0, 1
1.120762000000000, 0, 0
1.120768000000000, 0, 1
1.120774000000000, 0, 0
1.120780000000000, 0, 1
1.120788000000000, 0, 0
1.120794000000000, 0, 1
1.120800000000000, 1, 0
1.120804000000000, 0, 0
1.120806000000000, 0, 1
1.120814000000000, 0, 0
1.120822000000000, 0, 1
1.120828000000000, 0, 0
1.120834000000000, 0, 1
1.120840000000000, 0, 0
1.120848000000000, 0, 1
1.120854000000000, 0, 0
1.120860000000000, 0, 1
1.120866000000000, 0, 0
1.120868000000000, 1, 0
1.120874000000000, 1, 1
1.120882000000000, 0, 0
1.120888000000000, 0, 1
1.120894000000000, 0, 0
1.120896000000000, 1, 0
1.120900000000000, 1, 1
1.120908000000000, 0, 0
1.120914000000000, 0, 1
1.120920000000000, 0, 0
1.120922000000000, 1, 0
1.120924000000000, 0, 0
1.120926000000000, 0, 1
1.120934000000000, 0, 0
1.120942000000000, 0, 1
1.120948000000000, 0, 0
1.120954000000000, 0, 1
1.120960000000000, 1, 0
1.120968000000000, 1, 1
1.120974000000000, 1, 0
1.120976000000000, 0, 0
1.120980000000000, 0, 1
1.120986000000000, 0, 0
1.120994000000000, 0, 1
1.121002000000000, 0, 0
1.121008000000000, 0, 1
1.121014000000000, 0, 0
1.121020000000000, 0, 1
1.121028000000000, 0, 0
1.121034000000000, 0, 1
1.121040000000000, 0, 0
1.121042000000000, 1, 0
1.121044000000000, 0, 0
1.121046000000000, 0, 1
1.121054000000000, 0, 0
1.121062000000000, 0, 1
1.121068000000000, 0, 0
1.121074000000000, 0, 1
1.121080000000000, 1, 0
1.121088000000000, 1, 1
1.121094000000000, 1, 0
1.121096000000000, 0, 0
1.121100000000000, 0, 1
1.121108000000000, 0, 0
1.121114000000000, 0, 1
1.121122000000000, 0, 0
1.121128000000000, 0, 1
1.121134000000000, 0, 0
1.121142000000000, 0, 1
1.121148000000000, 0, 0
1.121154000000000, 0, 1
1.121160000000000, 0, 0
1.121162000000000, 1, 0
1.121164000000000, 0, 0
1.121166000000000, 0, 1
1.121174000000000, 0, 0
1.121182000000000, 0, 1
1.121188000000000, 0, 0
1.121194000000000, 0, 1
1.121200000000000, 0, 0
1.121202000000000, 1, 0
1.121208000000000, 1, 1
1.121214000000000, 1, 0
1.121216000000000, 0, 0
1.121220000000000, 0, 1
1.121228000000000, 0, 0
1.121234000000000, 0, 1
1.121242000000000, 0, 0
1.121248000000000, 0, 1
1.121254000000000, 0, 0
1.121262000000000, 0, 1
1.121268000000000, 0, 0
1.121274000000000, 0, 1
1.121280000000000, 0, 0
1.121282000000000, 1, 0
1.121284000000000, 0, 0
1.121286000000000, 0, 1
1.121294000000000, 0, 0
1.121302000000000, 0, 1
1.121308000000000, 0, 0
1.121314000000000, 0, 1
1.121320000000000, 0, 0
1.121322000000000, 1, 0
1.121328000000000, 1, 1
1.121334000000000, 1, 0
1.121336000000000, 0, 0
1.121340000000000, 0, 1
1.121348000000000, 0, 0
1.121354000000000, 0, 1
1.121362000000000, 0, 0
1.121368000000000, 0, 1
1.121374000000000, 0, 0
1.121382000000000, 0, 1
1.121388000000000, 0, 0
1.121394000000000, 0, 1
1.121400000000000, 0, 0
1.121402000000000, 1, 0
1.121404000000000, 0, 0
1.121406000000000, 0, 1
1.121414000000000, 0, 0
1.121422000000000, 0, 1
1.121428000000000, 0, 0
1.121434000000000, 0, 1
1.121440000000000, 0, 0
1.121442000000000, 1, 0
1.121448000000000, 1, 1
1.121454000000000, 1, 0
1.121456000000000, 0, 0
1.121460000000000, 0, 1
1.121468000000000, 0, 0
1.121474000000000, 0, 1
1.121482000000000, 0, 0
1.121488000000000, 0, 1
1.121494000000000, 0, 0
1.121502000000000, 0, 1
1.121508000000000, 0, 0
1.121514000000000, 0, 1
1.121520000000000, 0, 0
1.121522000000000, 1, 0
1.121524000000000, 0, 0
1.121526000000000, 0, 1
1.121534000000000, 0, 0
1.121542000000000, 0, 1
1.121548000000000, 0, 0
1.121554000000000, 0, 1
1.121560000000000, 0, 0
1.121562000000000, 1, 0
1.121568000000000, 1, 1
1.121574000000000, 1, 0
1.121576000000000, 0, 0
1.121580000000000, 0, 1
1.121588000000000, 0, 0
1.121594000000000, 0, 1
1.121602000000000, 0, 0
1.121608000000000, 0, 1
1.121614000000000, 0, 0
1.121622000000000, 0, 1
1.121628000000000, 0, 0
1.121634000000000, 0, 1
1.121640000000000, 0, 0
1.121642000000000, 1, 0
1.121644000000000, 0, 0
1.121648000000000, 0, 1
1.121654000000000, 0, 0
1.121662000000000, 0, 1
1.121668000000000, 0, 0
1.121674000000000, 0, 1
1.121680000000000, 0, 0
1.121688000000000, 0, 1
1.121694000000000, 0, 0
1.121700000000000, 0, 1
1.121708000000000, 0, 0
1.121714000000000, 0, 1
1.121722000000000, 0, 0
1.121728000000000, 0, 1
1.121734000000000, 0, 0
1.121742000000000, 0, 1
1.121748000000000, 0, 0
1.121754000000000, 0, 1
1.121760000000000, 0, 0
1.121762000000000, 1, 0
1.121764000000000, 0, 0
1.121768000000000, 0, 1
1.121774000000000, 0, 0
1.121782000000000, 0, 1
1.121788000000000, 0, 0
1.121794000000000, 0, 1
1.121800000000000, 0, 0
1.121808000000000, 0, 1
1.121814000000000, 0, 0
1.121820000000000, 0, 1
1.121828000000000, 0, 0
1.121834000000000, 0, 1
1.121842000000000, 0, 0
1.121848000000000, 0, 1
1.121854000000000, 0, 0
1.121862000000000, 0, 1
1.121868000000000, 0, 0
1.121874000000000, 0, 1
1.121880000000000, 0, 0
1.121882000000000, 1, 0
1.121884000000000, 0, 0
1.121888000000000, 0, 1
1.121894000000000, 0, 0
1.121902000000000, 0, 1
1.121908000000000, 0, 0
1.121914000000000, 0, 1
1.121920000000000, 0, 0
1.121928000000000, 0, 1
1.121934000000000, 0, 0
1.121940000000000, 0, 1
1.121948000000000, 0, 0
1.121954000000000, 0, 1
1.121962000000000, 0, 0
1.121968000000000, 0, 1
1.121974000000000, 0, 0
1.121982000000000, 0, 1
1.121988000000000, 0, 0
1.121994000000000, 0, 1
1.122000000000000, 0, 0
1.122002000000000, 1, 0
1.122004000000000, 0, 0
1.122008000000000, 0, 1
1.122014000000000, 0, 0
1.122018000000000, 1, 0
1.122022000000000, 1, 1
1.122028000000000, 1, 0
1.122034000000000, 1, 1
1.122040000000000, 1, 0
1.122048000000000, 1, 1
1.122054000000000, 1, 0
1.122062000000000, 1, 1
1.122068000000000, 1, 0
1.122074000000000, 1, 1
1.122082000000000, 1, 0
1.122088000000000, 1, 1
1.122096000000000, 0, 0
1.122102000000000, 0, 1
1.122108000000000, 0, 0
1.122114000000000, 0, 1
1.122120000000000, 0, 0
1.122122000000000, 1, 0
1.122124000000000, 0, 0
1.122128000000000, 0, 1
1.122134000000000, 0, 0
1.122142000000000, 0, 1
1.122148000000000, 0, 0
1.122154000000000, 0, 1
1.122160000000000, 0, 0
1.122168000000000, 0, 1
1.122174000000000, 0, 0
1.122182000000000, 0, 1
1.122188000000000, 0, 0
1.122194000000000, 0, 1
1.122202000000000, 0, 0
1.122208000000000, 0, 1
1.122216000000000, 0, 0
1.122222000000000, 0, 1
1.122228000000000, 0, 0
1.122234000000000, 0, 1
1.122240000000000, 0, 0
1.122242000000000, 1, 0
1.122244000000000, 0, 0
1.122248000000000, 0, 1
1.122254000000000, 0, 0
1.122262000000000, 0, 1
1.122268000000000, 1, 0
1.122274000000000, 1, 1
1.122280000000000, 1, 0
1.122282000000000, 0, 0
1.122288000000000, 0, 1
1.122294000000000, 0, 0
1.122302000000000, 0, 1
1.122308000000000, 1, 0
1.122314000000000, 1, 1
1.122322000000000, 1, 0
1.122324000000000, 0, 0
1.122328000000000, 0, 1
1.122336000000000, 0, 0
1.122342000000000, 0, 1
1.122348000000000, 0, 0
1.122354000000000, 0, 1
1.122360000000000, 0, 0
1.122362000000000, 1, 0
1.122364000000000, 0, 0
1.122368000000000, 0, 1
1.122374000000000, 0, 0
1.122382000000000, 0, 1
1.122388000000000, 1, 0
1.122394000000000, 1, 1
1.122400000000000, 1, 0
1.122402000000000, 0, 0
1.122408000000000, 0, 1
1.122414000000000, 0, 0
1.122422000000000, 0, 1
1.122428000000000, 0, 0
1.122434000000000, 0, 1
1.122442000000000, 0, 0
1.122444000000000, 1, 0
1.122448000000000, 1, 1
1.122456000000000, 1, 0
1.122462000000000, 1, 1
1.122468000000000, 1, 0
1.122474000000000, 1, 1
1.122482000000000, 1, 0
1.122484000000000, 0, 0
1.122488000000000, 0, 1
1.122494000000000, 0, 0
1.122502000000000, 0, 1
1.122508000000000, 0, 0
1.122514000000000, 0, 1
1.122520000000000, 0, 0
1.122522000000000, 1, 0
1.122528000000000, 1, 1
1.122534000000000, 1, 0
1.122542000000000, 1, 1
1.122548000000000, 0, 0
1.122554000000000, 0, 1
1.122562000000000, 0, 0
1.122568000000000, 0, 1
1.122576000000000, 1, 0
1.122582000000000, 1, 1
1.122588000000000, 1, 0
1.122590000000000, 0, 0
1.122594000000000, 0, 1
1.122602000000000, 1, 0
1.122604000000000, 0, 0
1.122608000000000, 0, 1
1.122614000000000, 0, 0
1.122622000000000, 0, 1
1.122628000000000, 0, 0
1.122634000000000, 0, 1
1.122640000000000, 0, 0
1.122642000000000, 1, 0
1.122648000000000, 1, 1
1.122654000000000, 1, 0
1.122662000000000, 1, 1
1.122668000000000, 0, 0
1.122674000000000, 0, 1
1.122682000000000, 0, 0
1.122688000000000, 0, 1
1.122696000000000, 0, 0
1.122702000000000, 0, 1
1.122708000000000, 0, 0
1.122710000000000, 1, 0
1.122714000000000, 1, 1
1.122722000000000, 1, 0
1.122724000000000, 0, 0
1.122728000000000, 0, 1
1.122734000000000, 0, 0
1.122742000000000, 0, 1
1.122748000000000, 0, 0
1.122754000000000, 0, 1
1.122762000000000, 1, 0
1.122768000000000, 1, 1
1.122774000000000, 1, 0
1.122782000000000, 1, 1
1.122788000000000, 0, 0
1.122794000000000, 0, 1
1.122802000000000, 0, 0
1.122804000000000, 1, 0
1.122808000000000, 1, 1
1.122816000000000, 1, 0
1.122822000000000, 1, 1
1.122828000000000, 1, 0
1.122830000000000, 0, 0
1.122834000000000, 0, 1
1.122842000000000, 1, 0
1.122844000000000, 0, 0
1.122848000000000, 0, 1
1.122854000000000, 0, 0
1.122862000000000, 0, 1
1.122868000000000, 0, 0
1.122874000000000, 0, 1
1.122882000000000, 0, 0
1.122888000000000, 0, 1
1.122896000000000, 0, 0
1.122902000000000, 0, 1
1.122908000000000, 1, 0
1.122914000000000, 1, 1
1.122922000000000, 1, 0
1.122924000000000, 0, 0
1.122930000000000, 0, 1
1.122936000000000, 1, 0
1.122942000000000, 1, 1
1.122948000000000, 1, 0
1.122950000000000, 0, 0
1.122954000000000, 0, 1
1.122962000000000, 1, 0
1.122964000000000, 0, 0
1.122968000000000, 0, 1
1.122974000000000, 0, 0
1.122982000000000, 0, 1
1.122988000000000, 0, 0
1.122994000000000, 0, 1
1.123002000000000, 1, 0
1.123008000000000, 1, 1
1.123016000000000, 0, 0
1.123022000000000, 0, 1
1.123028000000000, 0, 0
1.123034000000000, 0, 1
1.123042000000000, 0, 0
1.123050000000000, 0, 1
1.123056000000000, 0, 0
1.123062000000000, 0, 1
1.123068000000000, 0, 0
1.123074000000000, 0, 1
1.123082000000000, 1, 0
1.123084000000000, 0, 0
1.123088000000000, 0, 1
1.123094000000000, 0, 0
1.123102000000000, 0, 1
1.123108000000000, 0, 0
1.123114000000000, 0, 1
1.123122000000000, 1, 0
1.123128000000000, 1, 1
1.123136000000000, 0, 0
1.123142000000000, 0, 1
1.123148000000000, 0, 0
1.123154000000000, 0, 1
1.123162000000000, 0, 0
1.123170000000000, 0, 1
1.123176000000000, 0, 0
1.123182000000000, 0, 1
1.123188000000000, 0, 0
1.123194000000000, 0, 1
1.123202000000000, 1, 0
1.123204000000000, 0, 0
1.123208000000000, 0, 1
1.123214000000000, 0, 0
1.123222000000000, 0, 1
1.123228000000000, 0, 0
1.123234000000000, 0, 1
1.123242000000000, 1, 0
1.123248000000000, 1, 1
1.123256000000000, 0, 0
1.123262000000000, 0, 1
1.123268000000000, 0, 0
1.123274000000000, 0, 1
1.123282000000000, 0, 0
1.123290000000000, 0, 1
1.123296000000000, 0, 0
1.123302000000000, 0, 1
1.123308000000000, 0, 0
1.123316000000000, 0, 1
1.123322000000000, 1, 0
1.123324000000000, 0, 0
1.123328000000000, 0, 1
1.123334000000000, 0, 0
1.123342000000000, 0, 1
1.123348000000000, 0, 0
1.123354000000000, 0, 1
1.123362000000000, 1, 0
1.123368000000000, 1, 1
1.123376000000000, 0, 0
1.123382000000000, 0, 1
1.123388000000000, 0, 0
1.123394000000000, 0, 1
1.123402000000000, 0, 0
1.123410000000000, 0, 1
1.123416000000000, 0, 0
1.123422000000000, 0, 1
1.123428000000000, 0, 0
1.123436000000000, 0, 1
1.123442000000000, 1, 0
1.123444000000000, 0, 0
1.123448000000000, 0, 1
1.123454000000000, 0, 0
1.123462000000000, 0, 1
1.123468000000000, 0, 0
1.123474000000000, 0, 1
1.123482000000000, 1, 0
1.123488000000000, 1, 1
1.123496000000000, 0, 0
1.123502000000000, 0, 1
1.123508000000000, 0, 0
1.123514000000000, 0, 1
1.123522000000000, 0, 0
1.123530000000000, 0, 1
1.123536000000000, 0, 0
1.123542000000000, 0, 1
1.123548000000000, 0, 0
1.123556000000000, 0, 1
1.123562000000000, 1, 0
1.123564000000000, 0, 0
1.123568000000000, 0, 1
1.123574000000000, 0, 0
1.123582000000000, 0, 1
1.123588000000000, 0, 0
1.123596000000000, 0, 1
1.123602000000000, 1, 0
1.123608000000000, 1, 1
1.123616000000000, 0, 0
1.123622000000000, 0, 1
1.123628000000000, 0, 0
1.123634000000000, 0, 1
1.123642000000000, 0, 0
1.123650000000000, 0, 1
1.123656000000000, 0, 0
1.123662000000000, 0, 1
1.123668000000000, 0, 0
1.123676000000000, 0, 1
1.123682000000000, 1, 0
1.123684000000000, 0, 0
1.123688000000000, 0, 1
1.123694000000000, 0, 0
1.123702000000000, 0, 1
1.123708000000000, 0, 0
1.123716000000000, 0, 1
1.123722000000000, 1, 0
1.123728000000000, 1, 1
1.123736000000000, 0, 0
1.123742000000000, 0, 1
1.123748000000000, 0, 0
1.123754000000000, 0, 1
1.123762000000000, 0, 0
1.123770000000000, 0, 1
1.123776000000000, 0, 0
1.123782000000000, 0, 1
1.123788000000000, 0, 0
1.123796000000000, 0, 1
1.123802000000000, 1, 0
1.123804000000000, 0, 0
1.123808000000000, 0, 1
1.123814000000000, 0, 0
1.123822000000000, 0, 1
1.123828000000000, 0, 0
1.123836000000000, 0, 1
1.123842000000000, 0, 0
1.123850000000000, 0, 1
1.123856000000000, 0, 0
1.123862000000000, 0, 1
1.123868000000000, 0, 0
1.123874000000000, 0, 1
1.123884000000000, 0, 0
1.123890000000000, 0, 1
1.123896000000000, 0, 0
1.123902000000000, 0, 1
1.123908000000000, 0, 0
1.123910000000000, 1, 0
1.123916000000000, 1, 1
1.123922000000000, 1, 0
1.123924000000000, 0, 0
1.123928000000000, 0, 1
1.123934000000000, 0, 0
1.123938000000000, 1, 0
1.123942000000000, 1, 1
1.123948000000000, 1, 0
1.123950000000000, 0, 0
1.123956000000000, 0, 1
1.123962000000000, 1, 0
1.123970000000000, 1, 1
1.123976000000000, 0, 0
1.123982000000000, 0, 1
1.123988000000000, 1, 0
1.123994000000000, 1, 1
1.124004000000000, 1, 0
1.124010000000000, 1, 1
1.124016000000000, 1, 0
1.124022000000000, 1, 1
1.124028000000000, 1, 0
1.124030000000000, 0, 0
1.124036000000000, 0, 1
1.124042000000000, 1, 0
1.124048000000000, 1, 1
1.124054000000000, 1, 0
1.124058000000000, 0, 0
1.124062000000000, 0, 1
1.124068000000000, 1, 1
1.124176000000000, 0, 1
1.124182000000000, 0, 0
1.124184000000000, 1, 0
1.124188000000000, 1, 1
1.124192000000000, 1, 0
1.124196000000000, 0, 0
1.124200000000000, 0, 1
1.124204000000000, 0, 0
1.124210000000000, 1, 0
1.124212000000000, 1, 1
1.124218000000000, 1, 0
1.124220000000000, 0, 0
1.124224000000000, 0, 1
1.124230000000000, 0, 0
1.124236000000000, 0, 1
1.124244000000000, 0, 0
1.124250000000000, 0, 1
1.124254000000000, 0, 0
1.124260000000000, 0, 1
1.124268000000000, 0, 0
1.124274000000000, 0, 1
1.124280000000000, 0, 0
1.124286000000000, 0, 1
1.124294000000000, 1, 0
1.124300000000000, 1, 1
1.124304000000000, 1, 0
1.124308000000000, 0, 0
1.124310000000000, 0, 1
1.124316000000000, 0, 0
1.124322000000000, 0, 1
1.124330000000000, 0, 0
1.124336000000000, 0, 1
1.124340000000000, 0, 0
1.124346000000000, 0, 1
1.124352000000000, 0, 0
1.124360000000000, 0, 1
1.124364000000000, 0, 0
1.124370000000000, 0, 1
1.124376000000000, 0, 0
1.124382000000000, 0, 1
1.124388000000000, 0, 0
1.124396000000000, 0, 1
1.124402000000000, 1, 0
1.124410000000000, 1, 1
1.124416000000000, 0, 1
1.124422000000000, 0, 0
1.124424000000000, 1, 0
1.124428000000000, 1, 1
1.124432000000000, 1, 0
1.124436000000000, 0, 0
1.124440000000000, 0, 1
1.124444000000000, 0, 0
1.124450000000000, 1, 0
1.124452000000000, 1, 1
1.124458000000000, 1, 0
1.124460000000000, 0, 0
1.124464000000000, 0, 1
1.124470000000000, 0, 0
1.124476000000000, 0, 1
1.124484000000000, 0, 0
1.124490000000000, 0, 1
1.124494000000000, 0, 0
1.124500000000000, 0, 1
1.124508000000000, 0, 0
1.124512000000000, 1, 0
1.124514000000000, 1, 1
1.124520000000000, 0, 0
1.124526000000000, 0, 1
1.124534000000000, 0, 0
1.124540000000000, 0, 1
1.124546000000000, 0, 0
1.124552000000000, 0, 1
1.124558000000000, 0, 0
1.124564000000000, 0, 1
1.124574000000000, 0, 0
1.124580000000000, 0, 1
1.124586000000000, 0, 0
1.124592000000000, 0, 1
1.124600000000000, 0, 0
1.124606000000000, 0, 1
1.124612000000000, 1, 0
1.124618000000000, 1, 1
1.124624000000000, 1, 0
1.124626000000000, 0, 0
1.124632000000000, 0, 1
1.124640000000000, 1, 0
1.124642000000000, 0, 0
1.124646000000000, 0, 1
1.124652000000000, 0, 0
1.124660000000000, 0, 1
1.124666000000000, 0, 0
1.124672000000000, 0, 1
1.124678000000000, 0, 0
1.124684000000000, 0, 1
1.124694000000000, 0, 0
1.124700000000000, 0, 1
1.124706000000000, 0, 0
1.124712000000000, 0, 1
1.124720000000000, 0, 0
1.124726000000000, 0, 1
1.124732000000000, 1, 0
1.124738000000000, 1, 1
1.124744000000000, 1, 0
1.124752000000000, 1, 1
1.124760000000000, 1, 0
1.124762000000000, 0, 0
1.124766000000000, 0, 1
1.124772000000000, 0, 0
1.124780000000000, 0, 1
1.124786000000000, 0, 0
1.124792000000000, 0, 1
1.124798000000000, 0, 0
1.124804000000000, 0, 1
